# # q, Iq, dIq
3.259049524762381300e-01,7.482461267416906647e-02,-9.621795858678979310e-03
3.263296648324162108e-01,8.896701093543840644e-02,1.160466777309414332e-02
3.267543771885942916e-01,9.455348106626862426e-02,1.999734939760964073e-02
3.271790895447723724e-01,9.522950431288360051e-02,2.102433442362424548e-02
3.276038019009504532e-01,7.981577748642414150e-02,-2.083599196328834047e-03
3.280285142571285339e-01,1.267312314540413598e-01,6.830174631316568434e-02
3.284532266133066147e-01,6.462607065432410258e-02,-2.484430542800194000e-02
3.288779389694847510e-01,7.621945659548018392e-02,-7.442793293982155958e-03
3.293026513256628318e-01,6.112936915262538740e-02,-3.006648878096045141e-02
3.297273636818409126e-01,7.988864435058502800e-02,-1.916028749209452899e-03
3.301520760380189934e-01,8.163247943960973141e-02,7.112653456782135801e-04
3.305767883941970742e-01,8.772927354266663036e-02,9.867739485740534972e-03
3.310015007503751550e-01,7.032798067403378539e-02,-1.622337349975007045e-02
3.314262131065532357e-01,8.107063460744934336e-02,-9.901911787014595749e-05
3.318509254627313720e-01,9.108517126969256639e-02,1.493290914076995761e-02
3.322756378189094528e-01,7.993369750381727756e-02,-1.784177049901302129e-03
3.327003501750875336e-01,5.982591811532088355e-02,-3.193560481639990539e-02
3.331250625312656144e-01,7.797927713664966343e-02,-4.695310723072488451e-03
3.335497748874436952e-01,9.194294753868040293e-02,1.626022315353225015e-02
3.339744872436217760e-01,1.067594793487332550e-01,3.849462251480210290e-02
3.343991995997999123e-01,7.265333904450442526e-02,-1.265542178799702010e-02
3.348239119559779930e-01,8.737984635852319437e-02,9.443257883008638470e-03
3.352486243121560738e-01,8.477535849945051771e-02,5.545443553315623948e-03
3.356733366683341546e-01,8.212431364168538972e-02,1.577916748310875458e-03
3.360980490245122354e-01,9.541612029901980208e-02,2.152470427778845757e-02
3.365227613806903162e-01,1.081914529516127405e-01,4.069658938771979900e-02
3.369474737368683970e-01,8.351099476061513149e-02,3.684397959634724395e-03
3.373721860930465333e-01,3.036331627906526526e-02,-7.602903496602976541e-02
3.377968984492246141e-01,9.223688709036957645e-02,1.678916770575166958e-02
3.382216108054026948e-01,1.117525436015124607e-01,4.607049912386824292e-02
3.386463231615807756e-01,8.602580051403567463e-02,7.488360516031171248e-03
3.390710355177588564e-01,9.608182153711106177e-02,2.258042439170318202e-02
3.394957478739369372e-01,8.356176819581634385e-02,3.808215058296116409e-03
3.399204602301150180e-01,4.087611044839065816e-02,-6.021276158616407914e-02
3.403451725862931543e-01,7.971240716041594343e-02,-1.951198789968261287e-03
3.407698849424712351e-01,9.281291723251215708e-02,1.770645148102652222e-02
3.411945972986493159e-01,5.610336915860827944e-02,-3.735098462041173267e-02
3.416193096548273966e-01,1.121600347164316835e-01,4.674103691670666860e-02
3.420440220110054774e-01,8.269486917248619617e-02,2.550390663684223500e-03
3.424687343671835582e-01,6.800434098560585727e-02,-1.947842676332019185e-02
3.428934467233616390e-01,7.427616715402153569e-02,-1.006403818150640450e-02
3.433181590795397753e-01,1.000779832055472551e-01,2.864496743526964706e-02
3.437428714357178561e-01,6.747432384322965548e-02,-2.025446243226399629e-02
3.441675837918959369e-01,9.795766510187625675e-02,2.547661202349493781e-02
3.445922961480740176e-01,9.499911551590968506e-02,2.104499381515193349e-02
3.450170085042520984e-01,7.173077213697605370e-02,-1.385121814912697140e-02
3.454417208604301792e-01,1.113423386128168796e-01,4.557233564072030174e-02
3.458664332166083155e-01,9.973231282808636688e-02,2.816320444823740970e-02
3.462911455727863963e-01,9.029888746973190050e-02,1.401862600250798098e-02
3.467158579289644771e-01,6.992267420760048258e-02,-1.654034841349110233e-02
3.471405702851425579e-01,8.712129418734394781e-02,9.262933687698643795e-03
3.475652826413206387e-01,9.540606085459243935e-02,2.169558868874690155e-02
3.479899949974987194e-01,5.863438769251536065e-02,-3.345629678307202037e-02
3.484147073536768002e-01,8.497811061566269697e-02,6.064846029376964875e-03
3.488394197098549365e-01,7.629968512477655618e-02,-6.947496360492925495e-03
3.492641320660330173e-01,7.584232579085037340e-02,-7.628563164518654439e-03
3.496888444222110981e-01,9.802311137253069684e-02,2.564738417751898439e-02
3.501135567783891789e-01,8.740465988610468528e-02,9.724485870030915094e-03
3.505382691345672597e-01,6.134189395481796925e-02,-2.936472491291826706e-02
3.509629814907453405e-01,9.706887519023288391e-02,2.423082122238523831e-02
3.513876938469234212e-01,8.309168861966621800e-02,3.270076359876051501e-03
3.518124062031015575e-01,5.547809954065346244e-02,-3.814550695770976829e-02
3.522371185592796383e-01,6.996276119855961151e-02,-1.641401773830666183e-02
3.526618309154577191e-01,4.575616481236947919e-02,-5.271960941612868073e-02
3.530865432716357999e-01,9.171080611371318358e-02,1.621666972826290437e-02
3.535112556278138807e-01,7.975005489804705416e-02,-1.719971551166431332e-03
3.539359679839919615e-01,7.199836322905527053e-02,-1.334286674003677328e-02
3.543606803401700978e-01,5.575402973468975704e-02,-3.770473366844532409e-02
3.547853926963481785e-01,8.888902516555957645e-02,1.200218903828305372e-02
3.552101050525262593e-01,7.468797384883729684e-02,-9.295240165168965063e-03
3.556348174087043401e-01,7.759965825535203310e-02,-4.923750533974387451e-03
3.560595297648824209e-01,8.208634464654541996e-02,1.810257887342988379e-03
3.564842421210605017e-01,9.705013025546718741e-02,2.426008731709020788e-02
3.569089544772385825e-01,8.827354473788159850e-02,1.109953026722961499e-02
3.573336668334167188e-01,7.634221468650358167e-02,-6.793129987552011702e-03
3.577583791895947996e-01,9.228397252376541182e-02,1.712366209588099542e-02
3.581830915457728803e-01,6.704039564257999184e-02,-2.073781236059954111e-02
3.586078039019509611e-01,8.889220452320123478e-02,1.204361442103393277e-02
3.590325162581290419e-01,8.355079780642925280e-02,4.035235799507014276e-03
3.594572286143071227e-01,8.576230520998369411e-02,7.356406531210197587e-03
3.598819409704852035e-01,1.184847549859083249e-01,5.644417707467102446e-02
3.603066533266633398e-01,8.018205100357322923e-02,-1.005744703821829199e-03
3.607313656828414206e-01,9.420216157775936072e-02,2.002840107202887021e-02
3.611560780390195013e-01,7.239157902329705629e-02,-1.268374068522939470e-02
3.615807903951975821e-01,7.002949891064992605e-02,-1.622330154982791831e-02
3.620055027513756629e-01,8.485211482875404387e-02,6.014196970236545918e-03
3.624302151075537437e-01,5.447516711008626444e-02,-3.954747247035370061e-02
3.628549274637318245e-01,9.796284241438107943e-02,2.568798722639411766e-02
3.632796398199099608e-01,8.611605549035539209e-02,7.921809134496818339e-03
3.637043521760880416e-01,4.691639901285250130e-02,-5.087380830344310351e-02
3.641290645322661224e-01,8.054665704338312415e-02,-4.247886637967591495e-04
3.645537768884442031e-01,1.121356745230774332e-01,4.696220128009723216e-02
3.649784892446222839e-01,8.484974320723732977e-02,6.036782210034122124e-03
3.654032016008003647e-01,1.085984362558240490e-01,4.166347921217782024e-02
3.658279139569785010e-01,8.744356598534154534e-02,9.935036965525377919e-03
3.662526263131565818e-01,7.267622594726640128e-02,-1.221203525168442112e-02
3.666773386693346626e-01,1.072351516769947111e-01,3.963017580607016560e-02
3.671020510255127434e-01,6.165812814316357082e-02,-2.873176001132703508e-02
3.675267633816908242e-01,1.009704935118660857e-01,3.024021922289972172e-02
3.679514757378689049e-01,5.826072122398111286e-02,-3.382100002496284119e-02
3.683761880940469857e-01,7.462252632746875503e-02,-9.274677814820752805e-03
3.688009004502251220e-01,6.527543934649178425e-02,-2.329148336493095869e-02
3.692256128064032028e-01,8.183147028636841847e-02,1.546476078306909755e-03
3.696503251625812836e-01,8.713995077496515529e-02,9.513010259374992533e-03
3.700750375187593644e-01,7.693673495615700741e-02,-5.788212637990695041e-03
3.704997498749374452e-01,6.096422341270020528e-02,-2.974354568461431633e-02
3.709244622311155259e-01,5.368572766329789830e-02,-4.065785018380240617e-02
3.713491745872936067e-01,6.550257308385820654e-02,-2.292896792099129166e-02
3.717738869434717430e-01,6.126944838375919522e-02,-2.927482246409262440e-02
3.721985992996498238e-01,5.078537026118435521e-02,-4.499700358461312943e-02
3.726233116558279046e-01,7.246821009192461194e-02,-1.246889144732802636e-02
3.730480240120059854e-01,1.122432915813013493e-01,4.719737903485393682e-02
3.734727363681840662e-01,6.199580729943277024e-02,-2.817036764426939649e-02
3.738974487243621470e-01,8.209719825175386398e-02,1.985195236376783526e-03
3.743221610805402277e-01,6.731256350620123952e-02,-2.018811141503283960e-02
3.747468734367183640e-01,7.840448571491696883e-02,-3.546361641784320177e-03
3.751715857928964448e-01,1.180383176296374015e-01,5.590836745986686035e-02
3.755962981490745256e-01,8.542219730826319801e-02,6.988098145181103130e-03
3.760210105052526064e-01,1.105509131886725505e-01,4.468488746043154658e-02
3.764457228614306872e-01,6.911337951935168922e-02,-1.746786589497630743e-02
3.768704352176087680e-01,7.443428502015854431e-02,-9.482968483226571210e-03
3.772951475737869043e-01,2.815972816430880460e-02,-7.889109789255932537e-02
3.777198599299649850e-01,9.258382557955907588e-02,1.774898050133952299e-02
3.781445722861430658e-01,5.643213205184571812e-02,-3.647450052837954149e-02
3.785692846423211466e-01,7.318606025380641755e-02,-1.133960658933399514e-02
3.789939969984992274e-01,1.183616975083680301e-01,5.642766045820726134e-02
3.794187093546773082e-01,6.141814448108776081e-02,-2.898403098602235495e-02
3.798434217108553890e-01,8.016132083966348576e-02,-8.656468047110974255e-04
3.802681340670335253e-01,5.956371932752352327e-02,-3.175827084003710749e-02
3.806928464232116061e-01,9.139590302600383853e-02,1.599400968844915533e-02
3.811175587793896868e-01,5.356294218959475884e-02,-4.075129094083183162e-02
3.815422711355677676e-01,9.546506843018853772e-02,2.210599224653152575e-02
3.819669834917458484e-01,9.229951923030621508e-02,1.736157745746391007e-02
3.823916958479239292e-01,8.402254976332559910e-02,4.949856637670115370e-03
3.828164082041020100e-01,4.994400986655674057e-02,-4.616424566109732924e-02
3.832411205602801463e-01,5.341567195028452258e-02,-4.095289157922588769e-02
3.836658329164582271e-01,7.602951067416241493e-02,-7.028043697560285019e-03
3.840905452726363078e-01,7.776825683679096379e-02,-4.415690598642665714e-03
3.845152576288143886e-01,9.178390015317633432e-02,1.661196976666278607e-02
3.849399699849924694e-01,6.723906650223342163e-02,-2.020126894439886259e-02
3.853646823411705502e-01,3.135068687761746742e-02,-7.403001052162179463e-02
3.857893946973486310e-01,7.150408800881970228e-02,-1.379612020347216472e-02
3.862141070535267673e-01,8.854133517526212305e-02,1.176368199152465210e-02
3.866388194097048481e-01,8.058215900158337275e-02,-1.709239480360815128e-04
3.870635317658829289e-01,7.104248826710786446e-02,-1.447612150413078204e-02
3.874882441220610096e-01,3.671943078676904310e-02,-6.595642959819879303e-02
3.879129564782390904e-01,6.409803541476248590e-02,-2.488442545082623220e-02
3.883376688344171712e-01,1.177987893014852405e-01,5.567061324994735522e-02
3.887623811905953075e-01,4.391716439564841840e-02,-5.514796546850452702e-02
3.891870935467733883e-01,7.798531358957619397e-02,-4.041747789387557105e-03
3.896118059029514691e-01,7.487531586289195018e-02,-8.702523938258254280e-03
3.900365182591295499e-01,6.795079546944948756e-02,-1.908492811573669901e-02
3.904612306153076307e-01,9.029612408082221542e-02,1.443741618899038910e-02
3.908859429714857114e-01,6.926177894901706933e-02,-1.710993278058945896e-02
3.913106553276637922e-01,6.755120328651924300e-02,-1.967182761368596253e-02
3.917353676838419285e-01,8.554998186886889067e-02,7.330244656438152616e-03
3.921600800400200093e-01,7.946489727991658258e-02,-1.793353966122141190e-03
3.925847923961980901e-01,7.352245473450115532e-02,-1.070276528336328893e-02
3.930095047523761709e-01,1.077865192282926876e-01,4.069774564680016943e-02
3.934342171085542517e-01,1.098410284762271205e-01,4.378390581069747933e-02
3.938589294647323324e-01,1.133985520744102415e-01,4.912440619824520738e-02
3.942836418209104132e-01,8.671501770990350244e-02,9.103112767720545132e-03
3.947083541770885495e-01,5.351134186066296150e-02,-4.069846810747069360e-02
3.951330665332666303e-01,9.933371689012455985e-02,2.803914322631161776e-02
3.955577788894447111e-01,9.074848006175735560e-02,1.516556058094072068e-02
3.959824912456227919e-01,1.099913889113218468e-01,4.403436357114343114e-02
3.964072036018008727e-01,8.063987594461943798e-02,1.152050011044013594e-05
3.968319159579789535e-01,1.032776842143982854e-01,3.397247506707088555e-02
3.972566283141570342e-01,8.800581159147674581e-02,1.106868977241997308e-02
3.976813406703351705e-01,9.335593569667657854e-02,1.909780929433263497e-02
3.981060530265132513e-01,6.404112163553063453e-02,-2.487037288177110228e-02
3.985307653826913321e-01,1.070251222976824623e-01,3.960989016153045744e-02
3.989554777388694129e-01,8.160957135355696723e-02,1.491000006817688479e-03
3.993801900950474937e-01,7.237169342148565276e-02,-1.236138640630150311e-02
3.998049024512255745e-01,1.043484565375304568e-01,3.560800535675346518e-02
4.002296148074037108e-01,9.457331344177906385e-02,2.094931160654016356e-02
4.006543271635817915e-01,8.523560048242542764e-02,6.946661467047341582e-03
4.010790395197598723e-01,1.396880110426641231e-01,8.862929470880850924e-02
4.015037518759379531e-01,4.685796823115367243e-02,-5.061152836492507218e-02
4.019284642321160339e-01,9.646819768161306319e-02,2.380823728989213059e-02
4.023531765882941147e-01,7.956986887948722109e-02,-1.534835975453631950e-03
4.027778889444721955e-01,8.945273374912986186e-02,1.329369370957740257e-02
4.032026013006503318e-01,5.798567432303929070e-02,-3.390290217200452039e-02
4.036273136568284126e-01,8.861783928332382654e-02,1.204922162628716334e-02
4.040520260130064933e-01,8.311220937756810812e-02,3.794742091058581936e-03
4.044767383691845741e-01,7.309726262106640282e-02,-1.122348762457522561e-02
4.049014507253626549e-01,9.139217365443458307e-02,1.622325831369383561e-02
4.053261630815407357e-01,7.506594723857269724e-02,-8.261695924988220890e-03
4.057508754377188165e-01,7.847679030777506004e-02,-3.141234297894163023e-03
4.061755877938969528e-01,7.878993072351506144e-02,-2.667575610084784929e-03
4.066003001500750336e-01,9.382642057278768599e-02,1.989097771260638775e-02
4.070250125062531144e-01,5.922433061833851098e-02,-3.200825690695297682e-02
4.074497248624311951e-01,6.679067230070537264e-02,-2.065461716959149721e-02
4.078744372186092759e-01,7.835022530081597880e-02,-3.310964654419600982e-03
4.082991495747873567e-01,7.726396018960837719e-02,-4.936030014234880740e-03
4.087238619309654375e-01,9.378539061443194602e-02,1.985025293554023434e-02
4.091485742871435738e-01,1.138224581250415757e-01,4.990972706731298253e-02
4.095732866433216546e-01,5.652213999207886252e-02,-3.603702297646108055e-02
4.099979989994997354e-01,1.299642808042767439e-01,7.412998952265829888e-02
4.104227113556778161e-01,7.876948357643571985e-02,-2.658173899354256652e-03
4.108474237118558969e-01,4.782377254064777011e-02,-4.907250144969622224e-02
4.112721360680339777e-01,8.415906731797745399e-02,5.434696229082239434e-03
4.116968484242121140e-01,6.495757375945826473e-02,-2.336348722686094198e-02
4.121215607803901948e-01,1.039598189911591919e-01,3.514365961657299475e-02
4.125462731365682756e-01,7.897968844055414106e-02,-2.322917657566650734e-03
4.129709854927463564e-01,4.363910558968338987e-02,-5.533010601458632216e-02
4.133956978489244372e-01,7.108424924648115706e-02,-1.415846955864712500e-02
4.138204102051025179e-01,1.215063476071598925e-01,6.147881404711782322e-02
4.142451225612805987e-01,6.149291859838042218e-02,-2.853717379329727410e-02
4.146698349174587350e-01,7.131933097750031703e-02,-1.379360626730829174e-02
4.150945472736368158e-01,1.137180719437587695e-01,4.980816048677173813e-02
4.155192596298148966e-01,7.880015122770916980e-02,-2.565238760312826653e-03
4.159439719859929774e-01,1.148638479083139152e-01,5.153385422227664547e-02
4.163686843421710582e-01,1.115768704930455574e-01,4.660718156031033038e-02
4.167933966983491390e-01,9.573460135263571480e-02,2.284779819819847402e-02
4.172181090545272197e-01,8.416134661882664070e-02,5.491955830463538836e-03
4.176428214107053560e-01,7.407846890676821061e-02,-9.628545921569258911e-03
4.180675337668834368e-01,4.774391481681370536e-02,-4.912688476424597467e-02
4.184922461230615176e-01,8.715356066987284267e-02,9.990880408285888331e-03
4.189169584792395984e-01,1.117659367846647878e-01,4.691280729316892745e-02
4.193416708354176792e-01,1.014760694009153030e-01,3.148164173103540353e-02
4.197663831915957600e-01,5.898585562805859495e-02,-3.224977256489521688e-02
4.201910955477738963e-01,4.250491973532988937e-02,-5.696720965372761153e-02
4.206158079039519770e-01,8.129089976581652111e-02,1.215521598793971878e-03
4.210405202601300578e-01,9.162483892878857394e-02,1.671985630860465394e-02
4.214652326163081386e-01,6.915052613139821558e-02,-1.698842905290296260e-02
4.218899449724862194e-01,9.202413738880517446e-02,1.732516306625293129e-02
4.223146573286643002e-01,9.803329296250812286e-02,2.634225158605964581e-02
4.227393696848423810e-01,5.285167958279926581e-02,-4.142663177502702021e-02
4.231640820410205173e-01,5.046702495486703188e-02,-4.500006496928281308e-02
4.235887943971985981e-01,6.987080069449203013e-02,-1.589101749734735461e-02
4.240135067533766788e-01,6.989021883784116151e-02,-1.585867571795691530e-02
4.244382191095547596e-01,1.020275985754524467e-01,3.235064779380770333e-02
4.248629314657328404e-01,1.137568197143869891e-01,4.994803960761030198e-02
4.252876438219109212e-01,6.553827596771265307e-02,-2.237583639768633142e-02
4.257123561780890020e-01,7.264993057951926736e-02,-1.170431187220650343e-02
4.261370685342671383e-01,9.624504493241284320e-02,2.369196678934307534e-02
4.265617808904452191e-01,1.086314109271561690e-01,4.227420641706484961e-02
4.269864932466232998e-01,5.258991439529912132e-02,-4.178632065413779434e-02
4.274112056028013806e-01,9.572841399041387422e-02,2.292271245080697642e-02
4.278359179589794614e-01,1.116446235197416786e-01,4.679883909175682616e-02
4.282606303151575422e-01,8.003991411672789491e-02,-6.049583478872047788e-04
4.286853426713356230e-01,7.273513920393528953e-02,-1.155703270360976427e-02
4.291100550275137593e-01,9.261302810208164871e-02,1.826621039337460173e-02
4.295347673836918401e-01,8.289003447645325318e-02,3.688164342868581469e-03
4.299594797398699209e-01,7.973171229363661128e-02,-1.044454880992915120e-03
4.303841920960480016e-01,4.149820000001864378e-02,-5.839270960363443508e-02
4.308089044522260824e-01,5.067600561765248091e-02,-4.462712373771086927e-02
4.312336168084041632e-01,8.101098036729222074e-02,8.721369928900791005e-04
4.316583291645822995e-01,9.763684457874904910e-02,2.580794224562067002e-02
4.320830415207603803e-01,6.281092651927391857e-02,-2.643086615638707421e-02
4.325077538769384611e-01,7.331771926735428102e-02,-1.066528368896783527e-02
4.329324662331165419e-01,8.384743158345200897e-02,5.140403225050976105e-03
4.333571785892946227e-01,1.021646782288041649e-01,3.263081799496157787e-02
4.337818909454727034e-01,3.727512025223534559e-02,-6.469030311157258906e-02
4.342066033016507842e-01,7.812653714009809569e-02,-3.406864692305245149e-03
4.346313156578289205e-01,6.865579812127217685e-02,-1.761728488797929815e-02
4.350560280140070013e-01,1.293927695276551326e-01,7.347393407322050374e-02
4.354807403701850821e-01,5.812160391402101250e-02,-3.345090689373553250e-02
4.359054527263631629e-01,1.108984547345329141e-01,4.570212362481206048e-02
4.363301650825412437e-01,7.820477873216191700e-02,-3.335726803307643290e-03
4.367548774387193244e-01,9.818824619365061623e-02,2.666041033393556220e-02
4.371795897948974052e-01,1.073221220764496442e-01,4.039492882307987864e-02
4.376043021510755415e-01,1.171657566432545983e-01,5.519348107086260308e-02
4.380290145072536223e-01,1.008422198433275851e-01,3.072498065110301074e-02
4.384537268634317031e-01,6.401643195155831689e-02,-2.452325668746845391e-02
4.388784392196097839e-01,7.552109151197690384e-02,-7.300258184074995271e-03
4.393031515757878647e-01,5.913342616221711756e-02,-3.192531172137284129e-02
4.397278639319659455e-01,9.736847530861997280e-02,2.539607796663437625e-02
4.401525762881440262e-01,1.089119587192358407e-01,4.271095889476949486e-02
4.405772886443221625e-01,8.082378794331096517e-02,6.141103467627784989e-04
4.410020010005002433e-01,6.828867675845767815e-02,-1.813015617264605861e-02
4.414267133566783241e-01,7.197477452335540593e-02,-1.254528042423297060e-02
4.418514257128564049e-01,5.159388477555677810e-02,-4.309011280659257731e-02
4.422761380690344857e-01,1.060281888768748737e-01,3.854469634846677262e-02
4.427008504252125665e-01,5.939640488013571418e-02,-3.145607286342569364e-02
4.431255627813907028e-01,5.107768226636025255e-02,-4.399851357284859793e-02
4.435502751375687835e-01,7.353948465328864759e-02,-1.034953923325571123e-02
4.439749874937468643e-01,6.612370048655534516e-02,-2.147345858925415324e-02
4.443996998499249451e-01,1.160141333868355551e-01,5.340755739585639067e-02
4.448244122061030259e-01,6.629053963159670104e-02,-2.110696527253785176e-02
4.452491245622811067e-01,8.928418269044290090e-02,1.344722173649407111e-02
4.456738369184591875e-01,6.023780139554124613e-02,-3.009490052407540195e-02
4.460985492746373238e-01,8.711350571103602947e-02,1.019848960695138654e-02
4.465232616308154046e-01,6.049191168873983837e-02,-2.978998863974817446e-02
4.469479739869934853e-01,7.757609884138365330e-02,-4.227245760163365548e-03
4.473726863431715661e-01,8.379660570793287522e-02,5.063421582056666127e-03
4.477973986993496469e-01,5.597411483784785896e-02,-3.666862974058583691e-02
4.482221110555277277e-01,6.172126965610257032e-02,-2.800680068008663121e-02
4.486468234117058085e-01,9.378567710906599020e-02,2.014964807891714282e-02
4.490715357678839448e-01,7.611936066185913397e-02,-6.299119353894397019e-03
4.494962481240620256e-01,3.535997796233336654e-02,-6.741793594514207399e-02
4.499209604802401063e-01,6.398178366548637475e-02,-2.450072799323526826e-02
4.503456728364181871e-01,9.148761334226181152e-02,1.671839340274281979e-02
4.507703851925962679e-01,5.202987866232726410e-02,-4.251059773681149095e-02
4.511950975487743487e-01,7.136011637305660071e-02,-1.354034436057682637e-02
4.516198099049524295e-01,7.950981507595576703e-02,-1.313953389189219997e-03
4.520445222611305658e-01,8.279647668558494378e-02,3.641057088447241779e-03
4.524692346173086466e-01,1.265799852028431649e-01,6.935095637484071929e-02
4.528939469734867274e-01,1.181417094445908200e-01,5.672209513867938063e-02
4.533186593296648081e-01,1.057507171388958056e-01,3.814764339273781640e-02
4.537433716858428889e-01,5.536113144978403039e-02,-3.744262203310582543e-02
4.541680840420209697e-01,6.633103065983660118e-02,-2.100498845903561382e-02
4.545927963981991060e-01,4.451046059738748145e-02,-5.375422524454449152e-02
4.550175087543771868e-01,4.775168843696039195e-02,-4.890334648737695855e-02
4.554422211105552676e-01,7.270443389694623837e-02,-1.147412479802732005e-02
4.558669334667333484e-01,1.054999411555313654e-01,3.772856294811868100e-02
4.562916458229114292e-01,6.351293319558337647e-02,-2.523835139782802661e-02
4.567163581790895099e-01,1.029897939087307118e-01,3.398909514405933779e-02
4.571410705352675907e-01,5.596681879997891795e-02,-3.653833679319151012e-02
4.575657828914457270e-01,4.848590483374807386e-02,-4.775858746879130950e-02
4.579904952476238078e-01,4.630918187462806229e-02,-5.102680689027441069e-02
4.584152076038018886e-01,7.553856415355163223e-02,-7.187303814799688578e-03
4.588399199599799694e-01,1.129106782933574082e-01,4.886749556750931422e-02
4.592646323161580502e-01,9.945294289131464960e-02,2.868026734564744010e-02
4.596893446723361309e-01,1.237145761009018907e-01,6.507503024923078083e-02
4.601140570285142117e-01,3.186369033046082544e-02,-7.269695307896704983e-02
4.605387693846923480e-01,7.389278021003070629e-02,-9.648382947272314894e-03
4.609634817408704288e-01,1.331830060717213438e-01,7.929112274389989168e-02
4.613881940970485096e-01,5.970910025592465753e-02,-3.091713481300316368e-02
4.618129064532265904e-01,5.388111675446703719e-02,-3.965811121345317464e-02
4.622376188094046712e-01,5.772917530498601624e-02,-3.388602132582137216e-02
4.626623311655827520e-01,8.076378644183605793e-02,6.657861029824512595e-04
4.630870435217608883e-01,1.168935572846993010e-01,5.486095550121599523e-02
4.635117558779389690e-01,8.055085238864855002e-02,3.483166531436456036e-04
4.639364682341170498e-01,1.049169811397678148e-01,3.689962833657266933e-02
4.643611805902951306e-01,8.554220651611879611e-02,7.839801861197244134e-03
4.647858929464732114e-01,8.786237805376823085e-02,1.132216295957940398e-02
4.652106053026512922e-01,6.268534586149809851e-02,-2.644169980033863471e-02
4.656353176588293730e-01,5.428466720695158260e-02,-3.904134721575370365e-02
4.660600300150075093e-01,1.064335713684058937e-01,3.918330734754069816e-02
4.664847423711855900e-01,9.011117112139592489e-02,1.470111490033897128e-02
4.669094547273636708e-01,5.961796097859252408e-02,-3.103717135819582598e-02
4.673341670835417516e-01,8.463133758864803402e-02,6.484423568897992526e-03
4.677588794397198324e-01,8.847491820063330126e-02,1.225120754797173923e-02
4.681835917958979132e-01,1.027966653414679882e-01,3.373512109185985292e-02
4.686083041520759940e-01,1.124860192738656034e-01,4.827044184620216116e-02
4.690330165082541303e-01,8.878208339012874650e-02,1.271596473017732633e-02
4.694577288644322111e-01,7.375126967801592937e-02,-9.828648233094320480e-03
4.698824412206102918e-01,3.022753109515219361e-02,-7.511256285170055114e-02
4.703071535767883726e-01,6.349451255824810347e-02,-2.521048077362763110e-02
4.707318659329664534e-01,1.078931578811772873e-01,4.138889476298673181e-02
4.711565782891445342e-01,5.468511892477306152e-02,-3.842193959848906604e-02
4.715812906453226150e-01,9.944919380725797398e-02,2.872535585919125042e-02
4.720060030015007513e-01,9.856788731792225089e-02,2.740470010958320421e-02
4.724307153576788321e-01,7.596529369182543345e-02,-6.497700762490126944e-03
4.728554277138569129e-01,9.341240194330885371e-02,1.967456174664164448e-02
4.732801400700349936e-01,7.217602075700520203e-02,-1.217845401713454727e-02
4.737048524262130744e-01,4.244441168282001020e-02,-5.677447427617794695e-02
4.741295647823911552e-01,7.590012712266210049e-02,-6.589667778353350963e-03
4.745542771385692915e-01,9.537520504509004737e-02,2.262413947838539871e-02
4.749789894947473723e-01,8.422443954458741500e-02,5.899279670357418341e-03
4.754037018509254531e-01,6.230612091343001174e-02,-2.697675148914152957e-02
4.758284142071035339e-01,1.329892699663785260e-01,7.904951511635305295e-02
4.762531265632816146e-01,1.114823861514768200e-01,4.679069414824343215e-02
4.766778389194596954e-01,4.910065687025799014e-02,-4.678053845381414944e-02
4.771025512756377762e-01,6.140268158592540604e-02,-2.832628240034967479e-02
4.775272636318159125e-01,5.912091082797410468e-02,-3.174775838070213740e-02
4.779519759879939933e-01,9.262608573790648281e-02,1.851127196149699242e-02
4.783766883441720741e-01,1.047833825315378775e-01,3.674862866055738503e-02
4.788014007003501549e-01,6.357158654512144735e-02,-2.506756457683731454e-02
4.792261130565282357e-01,1.058207359774815254e-01,3.830762837008589577e-02
4.796508254127063164e-01,7.811323756001024854e-02,-3.252279221391016044e-03
4.800755377688843972e-01,9.434998196556848571e-02,2.110404700239953274e-02
4.805002501250625335e-01,5.394486991861906916e-02,-3.950244956141817781e-02
4.809249624812406143e-01,1.024335388803378766e-01,3.323180320157382434e-02
4.813496748374186951e-01,1.067685803356624719e-01,3.973574619374372480e-02
4.817743871935967759e-01,7.045061669513799640e-02,-1.473973332340588853e-02
4.821990995497748567e-01,1.076956407413996175e-01,4.112924422870488372e-02
4.826238119059529375e-01,6.868811599831847747e-02,-1.738071640574827964e-02
4.830485242621310182e-01,5.273667068672069358e-02,-4.130667832285452035e-02
4.834732366183091545e-01,9.737610968810822554e-02,2.565364716600508979e-02
4.838979489744872353e-01,1.024058927007623632e-01,3.319955554537562525e-02
4.843226613306653161e-01,3.490080740316656160e-02,-6.805671982331175374e-02
4.847473736868433969e-01,1.216659423166976117e-01,6.209241479899904603e-02
4.851720860430214777e-01,1.075932796742592040e-01,4.098483391426432226e-02
4.855967983991995585e-01,7.666757089204556674e-02,-5.402419639336756597e-03
4.860215107553776948e-01,8.520222749983567823e-02,7.400763540598032791e-03
4.864462231115557755e-01,4.996349771561534037e-02,-4.545617162637780040e-02
4.868709354677338563e-01,6.093247049755576294e-02,-2.900149389566705066e-02
4.872956478239119371e-01,8.933827184304912739e-02,1.360853620614995395e-02
4.877203601800900179e-01,9.662080390636725025e-02,2.453373901728120310e-02
4.881450725362680987e-01,6.177459631606070645e-02,-2.773418117287571732e-02
