# # q, Iq, dIq
6.511351351351351013e-01,1.615687687351137491e-01,9.061362297503831875e-02
6.519849849849850276e-01,1.083062354226474872e-01,1.072840935808012930e-02
6.528348348348348429e-01,8.064306321761194329e-02,-3.075779535182652027e-02
6.536846846846846582e-01,5.686735110671679860e-02,-6.641283790297418388e-02
6.545345345345345844e-01,5.552258495844330372e-02,-6.842148544099772856e-02
6.553843843843843997e-01,1.161439067761669552e-01,2.251897594176249448e-02
6.562342342342342150e-01,1.086872128694924278e-01,1.134238847102451639e-02
6.570840840840840302e-01,6.418309760000766306e-02,-5.540536134967809223e-02
6.579339339339339565e-01,7.197356045183336826e-02,-4.371128150005514079e-02
6.587837837837837718e-01,6.190418352871221441e-02,-5.880700734435879290e-02
6.596336336336335870e-01,1.015378184818921115e-01,6.517297388456820984e-04
6.604834834834835133e-01,9.340551205292947634e-02,-1.153850833213490752e-02
6.613333333333333286e-01,1.146909905805429675e-01,2.039786132641029787e-02
6.621831831831831439e-01,1.661444620620965984e-01,9.758614637902500444e-02
6.630330330330330701e-01,7.165547005319182483e-02,-4.413933941648644221e-02
6.638828828828828854e-01,1.300734004092769791e-01,4.349548406013602209e-02
6.647327327327327007e-01,6.760981791895649684e-02,-5.019203116131867870e-02
6.655825825825826270e-01,1.471666952700952102e-01,6.915108292787232325e-02
6.664324324324324422e-01,1.000552380404100272e-02,-1.365829322036550553e-01
6.672822822822822575e-01,8.619488664936596212e-02,-2.229119319594040013e-02
6.681321321321321838e-01,9.061255276547651449e-02,-1.565703812098120928e-02
6.689819819819819990e-01,1.143747252232532180e-01,1.999384504294117459e-02
6.698318318318318143e-01,2.001839722571568947e-01,1.487153142221597779e-01
6.706816816816816296e-01,1.565262710952307901e-01,8.323633843562175394e-02
6.715315315315315559e-01,8.135481938347099984e-02,-2.951328535668740552e-02
6.723813813813813711e-01,5.502912766564391905e-02,-6.899429352440294982e-02
6.732312312312311864e-01,1.978437871690025551e-01,1.452351962154178056e-01
6.740810810810811127e-01,5.653320629084863935e-02,-6.672320990988785117e-02
6.749309309309309279e-01,6.962671121097979698e-02,-4.707553005305648020e-02
6.757807807807807432e-01,1.014025438931055595e-01,5.955911228051491034e-04
6.766306306306306695e-01,9.610412658329739455e-02,-7.344719925404998712e-03
6.774804804804804848e-01,7.253498527839696841e-02,-4.269117961693819768e-02
6.783303303303303000e-01,9.617552884946177494e-02,-7.223176916460049765e-03
6.791801801801802263e-01,1.012404774527596585e-01,3.813693148856426261e-04
6.800300300300300416e-01,1.018963783582426952e-01,1.372279198623449405e-03
6.808798798798798568e-01,1.093074041514912609e-01,1.249581591452541239e-02
6.817297297297297831e-01,1.243694415524597696e-01,3.509581586721606528e-02
6.825795795795795984e-01,9.912403026502920877e-02,-2.765403694994849910e-03
6.834294294294294136e-01,9.068953771686566467e-02,-1.541028337515575573e-02
6.842792792792792289e-01,7.731864343913014137e-02,-3.545979592480722614e-02
6.851291291291291552e-01,1.488694748398665391e-02,-1.291005344523942222e-01
6.859789789789789705e-01,8.360603027855659231e-02,-2.601512335480445082e-02
6.868288288288287857e-01,1.464367145666995718e-01,6.823767408181674599e-02
6.876786786786787120e-01,8.707482005872681230e-02,-2.079841260269463254e-02
6.885285285285285273e-01,8.530027565867211170e-02,-2.345349267907782462e-02
6.893783783783783425e-01,5.600401782181811672e-02,-6.739116639057952940e-02
6.902282282282282688e-01,1.587785039990316505e-01,8.677724576199033479e-02
6.910780780780780841e-01,3.896582485647920313e-03,-1.455389914702496512e-01
6.919279279279278994e-01,1.266077212030628507e-01,3.853431593312951764e-02
6.927777777777778256e-01,1.632825434043639889e-01,9.355309811471594628e-02
6.936276276276276409e-01,1.083495002599078466e-01,1.116002447688779764e-02
6.944774774774774562e-01,1.112865465684474142e-01,1.557202294591624597e-02
6.953273273273273825e-01,9.651167001540392198e-02,-6.583926013842563742e-03
6.961771771771771977e-01,5.000771441211421947e-02,-7.633355510403673494e-02
6.970270270270270130e-01,1.083627356805213909e-01,1.120522364908686959e-02
6.978768768768768282e-01,1.045070496965181117e-01,5.427890260289184622e-03
6.987267267267267545e-01,2.726692791080390088e-01,2.576773863920145402e-01
6.995765765765765698e-01,4.347877803563753030e-02,-8.610224837031245360e-02
7.004264264264263851e-01,1.752409737052103011e-01,1.115471350822229701e-01
7.012762762762763113e-01,1.385908918866027018e-01,5.657808270783728360e-02
7.021261261261261266e-01,1.279435985378908347e-01,4.061319905222966070e-02
7.029759759759759419e-01,8.737078283895217956e-02,-2.023997874941586839e-02
7.038258258258258682e-01,3.629002111857174140e-02,-9.685508539352857826e-02
7.046756756756756834e-01,8.016030058852158247e-02,-3.104364185070618287e-02
7.055255255255254987e-01,6.999512646056155196e-02,-4.628539446272843250e-02
7.063753753753754250e-01,1.741292993428620872e-01,1.099218516252199879e-01
7.072252252252252402e-01,8.956282193243352008e-02,-1.692190510103489670e-02
7.080750750750750555e-01,1.811253844421545356e-01,1.204278622096703472e-01
7.089249249249248708e-01,4.113729426632961594e-03,-1.450837408966842712e-01
7.097747747747747971e-01,1.061862387403585406e-01,8.030852224510021467e-03
7.106246246246246123e-01,4.792409270348327310e-02,-7.935659227840378971e-02
7.114744744744744276e-01,1.287679117161608655e-01,4.191485412015868300e-02
7.123243243243243539e-01,9.061215275975482986e-02,-1.531312271319946149e-02
7.131741741741741691e-01,8.623666031303689472e-02,-2.187075324465493145e-02
7.140240240240239844e-01,4.107495202648096810e-02,-8.960775606240574398e-02
7.148738738738739107e-01,1.559429067100114308e-01,8.269969358566528483e-02
7.157237237237237260e-01,5.317129032841227954e-02,-7.145224789608667360e-02
7.165735735735735412e-01,1.423526425220204006e-01,6.232523656012983748e-02
7.174234234234234675e-01,1.206115466275007875e-01,2.971902894015664154e-02
7.182732732732732828e-01,1.236583483150010127e-01,3.429465340226627024e-02
7.191231231231230980e-01,1.436422388205162992e-01,6.427590057276776070e-02
7.199729729729730243e-01,4.786055939635657647e-02,-7.939121612598301625e-02
7.208228228228228396e-01,1.224906655994938975e-01,3.255933584909764117e-02
7.216726726726726548e-01,9.377473138021848176e-02,-1.050918556431635655e-02
7.225225225225224701e-01,1.362468288708691966e-01,5.320432502840798800e-02
7.233723723723723964e-01,1.346538319282783447e-01,5.082017068792094028e-02
7.242222222222222117e-01,6.555651643962893960e-02,-5.282049178271252393e-02
7.250720720720720269e-01,1.044053270627683244e-01,5.457998169472782525e-03
7.259219219219219532e-01,9.943453302280157169e-02,-1.992961175180899425e-03
7.267717717717717685e-01,1.297263612301977620e-01,4.344996647351762054e-02
7.276216216216215837e-01,1.021546482649043908e-01,2.097533831736218476e-03
7.284714714714715100e-01,1.546866547032811345e-01,8.090063176131151446e-02
7.293213213213213253e-01,1.170799805061272791e-01,2.449566234791571498e-02
7.301711711711711406e-01,4.794406487980865800e-02,-7.920321154177453749e-02
7.310210210210210668e-01,1.085250262742726568e-01,1.167319329885739901e-02
7.318708708708708821e-01,1.372905056296134518e-01,5.482634469314769804e-02
7.327207207207206974e-01,1.278181575055503116e-01,4.062273109208031086e-02
7.335705705705706237e-01,1.299774907370427612e-01,4.386662185812992276e-02
7.344204204204204389e-01,6.335776873303342049e-02,-5.605808292733101272e-02
7.352702702702702542e-01,1.100976995750260201e-01,1.405668217038157780e-02
7.361201201201200695e-01,7.499486536026835071e-02,-3.859270837781063335e-02
7.369699699699699957e-01,1.247168200905550417e-01,3.599507565282633603e-02
7.378198198198198110e-01,8.614907355536012556e-02,-2.185170313453865462e-02
7.386696696696696263e-01,7.472699764903757702e-02,-3.897999051991062058e-02
7.395195195195195526e-01,1.069575965173554244e-01,9.370712538990431939e-03
7.403693693693693678e-01,1.377757407306855475e-01,5.560270580297298898e-02
7.412192192192191831e-01,6.002405313991026475e-02,-6.102008238704050708e-02
7.420690690690691094e-01,-1.053923600699134544e-02,-1.668603117753040821e-01
7.429189189189189246e-01,1.116523227992325534e-01,1.643168817550187677e-02
7.437687687687687399e-01,7.099437510688068331e-02,-4.455061612853662006e-02
7.446186186186186662e-01,9.879558175813037135e-02,-2.844233304173729004e-03
7.454684684684684814e-01,1.456913928392620239e-01,6.750401394248317644e-02
7.463183183183182967e-01,6.492832244722029911e-02,-5.363609924440560645e-02
7.471681681681682230e-01,1.701156239346862664e-02,-1.255067797204195701e-01
7.480180180180180383e-01,8.189044726356596582e-02,-2.818401930939870917e-02
7.488678678678678535e-01,2.850678614410838418e-02,-1.082550978635547223e-01
7.497177177177176688e-01,7.771846766950896157e-02,-3.443317636736720894e-02
7.505675675675675951e-01,2.424568220038671174e-02,-1.146379642962205153e-01
7.514174174174174103e-01,9.433031476524081360e-02,-9.506630716133456643e-03
7.522672672672672256e-01,1.076057229646306956e-01,1.041086222816133000e-02
7.531171171171171519e-01,4.823309586082493577e-02,-7.864370249271812607e-02
7.539669669669669672e-01,7.447561360558804799e-02,-3.927555722456423787e-02
7.548168168168167824e-01,9.234524049678213831e-02,-1.246675796630618109e-02
7.556666666666667087e-01,3.843028505216403851e-02,-9.333484953609158530e-02
7.565165165165165240e-01,1.119831538187250203e-01,1.699877167923514662e-02
7.573663663663663392e-01,1.147433293530252252e-01,2.114332333304859424e-02
7.582162162162162655e-01,1.611671401929657965e-01,9.078329273274758637e-02
7.590660660660660808e-01,1.081167342451771901e-01,1.121189750415193219e-02
7.599159159159158961e-01,1.005908581923517786e-01,-7.274484751425436691e-05
7.607657657657658223e-01,8.899854344335202117e-02,-1.745708774208359904e-02
7.616156156156156376e-01,9.916322343272068740e-02,-2.205979511714241132e-03
7.624654654654654529e-01,1.083250775175125108e-01,1.154085229533408953e-02
7.633153153153152681e-01,1.425660726974125048e-01,6.290636314996339573e-02
7.641651651651651944e-01,1.278253271380709599e-01,4.079923632334517963e-02
7.650150150150150097e-01,1.208682151741399258e-01,3.036753978184031019e-02
7.658648648648648249e-01,1.376877780862914846e-01,5.560084170106106144e-02
7.667147147147147512e-01,8.784298070364966737e-02,-1.916240525593844099e-02
7.675645645645645665e-01,1.442921948652206021e-01,6.551536071869693001e-02
7.684144144144143818e-01,1.190459543284078936e-01,2.764994255104494952e-02
7.692642642642643080e-01,1.160297553727424325e-01,2.312958498630857465e-02
7.701141141141141233e-01,8.626369988628164454e-02,-2.151556078191133731e-02
7.709639639639639386e-01,1.306575793024412069e-01,4.507918899595624029e-02
7.718138138138138649e-01,5.935998740263725981e-02,-6.186327815240857952e-02
7.726636636636636801e-01,1.212128094724158334e-01,3.091985846555301079e-02
7.735135135135134954e-01,1.289857274494985995e-01,4.258311576184063002e-02
7.743633633633633107e-01,1.746281914892969245e-02,-1.246973950404822312e-01
7.752132132132132369e-01,8.613723179084990800e-02,-2.168195765898501409e-02
7.760630630630630522e-01,9.082735907045838553e-02,-1.464298467917591468e-02
7.769129129129128675e-01,8.589308941318885005e-02,-2.204064485735051163e-02
7.777627627627627938e-01,6.603593803364168902e-02,-5.182266490201926229e-02
7.786126126126126090e-01,1.255793288173651101e-01,3.749609328343289638e-02
7.794624624624624243e-01,1.668926544788660593e-01,9.946972258616597340e-02
7.803123123123123506e-01,-8.685082297802862450e-03,-1.638932680145047394e-01
7.811621621621621658e-01,9.506444115003095940e-02,-8.265388955690129713e-03
7.820120120120119811e-01,6.493804046590354040e-02,-5.345141116662439212e-02
7.828618618618619074e-01,1.505621917627223694e-01,7.498838458952923613e-02
7.837117117117117226e-01,1.284783913722619964e-01,4.186624683003330183e-02
7.845615615615615379e-01,8.229832615376952987e-02,-2.740029157701997717e-02
7.854114114114114642e-01,8.208948226885755262e-02,-2.771000048572141994e-02
7.862612612612612795e-01,8.527686398473470486e-02,-2.292537432290678995e-02
7.871111111111110947e-01,1.621553594809719279e-01,9.239591675012161220e-02
7.879609609609609100e-01,1.307767242195066459e-01,4.533150218848450846e-02
7.888108108108108363e-01,5.101724130705816151e-02,-7.430419796231416130e-02
7.896606606606606515e-01,6.259729582921391700e-02,-5.693060954093905751e-02
7.905105105105104668e-01,1.399607873540402725e-01,5.911811047287247878e-02
7.913603603603603931e-01,1.586326099774174048e-01,8.712929914696988798e-02
7.922102102102102084e-01,1.494752563701078896e-01,7.339669259487591191e-02
7.930600600600600236e-01,1.127853351024710737e-01,1.836520224529049339e-02
7.939099099099099499e-01,8.986401646141078947e-02,-1.601341628578198048e-02
7.947597597597597652e-01,6.106297856886692271e-02,-5.921164404486067845e-02
7.956096096096095804e-01,1.820600155310518053e-01,1.222872132857919236e-01
7.964594594594595067e-01,1.155815317220463129e-01,2.257276646967865119e-02
7.973093093093093220e-01,8.007927291170877093e-02,-3.067736104470171477e-02
7.981591591591591373e-01,5.438430802282281928e-02,-6.921656100025218306e-02
7.990090090090090635e-01,-8.260488000926430319e-02,-2.746971045582853321e-01
7.998588588588588788e-01,1.018186909858112138e-01,1.941485069480259609e-03
8.007087087087086941e-01,1.044636264542834064e-01,5.912118316604839628e-03
8.015585585585585093e-01,6.613045319287913504e-02,-5.158441385337828727e-02
8.024084084084084356e-01,8.078234357968518131e-02,-2.960335366625004017e-02
8.032582582582582509e-01,1.139709563990250057e-01,2.018278480223838559e-02
8.041081081081080661e-01,1.678660788009827542e-01,1.010286788234291688e-01
8.049579579579579924e-01,7.034229493294073821e-02,-4.525379965172741242e-02
8.058078078078078077e-01,1.173256170352124234e-01,2.522436312176142698e-02
8.066576576576576230e-01,1.835799301544173978e-01,1.246089902592548426e-01
8.075075075075075492e-01,9.288021163833586058e-02,-1.143745586937375096e-02
8.083573573573573645e-01,7.997994984827572207e-02,-3.078474445249855876e-02
8.092072072072071798e-01,1.017854684126913156e-01,1.926607384864007736e-03
8.100570570570571061e-01,1.864731444640036484e-01,1.289611655183864891e-01
8.109069069069069213e-01,1.132413253683809684e-01,1.911645269505940492e-02
8.117567567567567366e-01,1.194839934583148411e-01,2.848344546203737671e-02
8.126066066066066629e-01,4.945269636809767472e-02,-7.656053064242511474e-02
8.134564564564564781e-01,3.319630791144310977e-02,-1.009421804875700185e-01
8.143063063063062934e-01,1.443093893650343462e-01,6.573033538905488637e-02
8.151561561561561087e-01,1.295895073588967383e-01,4.365339301987668230e-02
8.160060060060060350e-01,9.117938879852742484e-02,-1.395878491678138704e-02
8.168558558558558502e-01,1.261372689238879075e-01,3.848100677258017160e-02
8.177057057057056655e-01,1.705343479789637740e-01,1.050795689742066857e-01
8.185555555555555918e-01,8.536705587514002713e-02,-2.266845435334592651e-02
8.194054054054054070e-01,1.224324198731051583e-01,3.293247542480991913e-02
8.202552552552552223e-01,4.901719283686768042e-02,-7.718751577862727198e-02
8.211051051051051486e-01,8.846842425313344860e-02,-1.800770302194851583e-02
8.219549549549549639e-01,2.075273637811379246e-01,1.605836491373375252e-01
8.228048048048047791e-01,1.014395111023951718e-01,1.454767597615117588e-03
8.236546546546547054e-01,1.001828432287532600e-01,-4.273860027127153374e-04
8.245045045045045207e-01,2.679324790330764317e-02,-1.105089830271448748e-01
8.253543543543543359e-01,6.794551719225357111e-02,-4.877783716869843467e-02
8.262042042042041512e-01,7.906009971258833036e-02,-3.210317689256408230e-02
8.270540540540540775e-01,1.165495589520506581e-01,2.413380578028254814e-02
8.279039039039038927e-01,1.706313293966060241e-01,1.052592058766767535e-01
8.287537537537537080e-01,9.897249612532021956e-02,-2.226345785339775216e-03
8.296036036036036343e-01,1.765923675404748039e-01,1.142061172259590113e-01
8.304534534534534496e-01,8.272115598608939524e-02,-2.659808253381598306e-02
8.313033033033032648e-01,1.183069857960250965e-01,2.678329788968772732e-02
8.321531531531531911e-01,8.877289539306040811e-02,-1.751512176852199412e-02
8.330030030030030064e-01,1.066661519858045915e-01,9.327452048356844536e-03
8.338528528528528216e-01,7.526772216058257026e-02,-3.776752970790170361e-02
8.347027027027027479e-01,6.864789324555888028e-02,-4.769463628672096500e-02
8.355525525525525632e-01,3.550792726530140053e-02,-9.740197617837451083e-02
8.364024024024023785e-01,5.942186731015947770e-02,-6.152848739940417616e-02
8.372522522522523047e-01,1.124067504522451577e-01,1.795154679354342767e-02
8.381021021021021200e-01,6.469866603286891782e-02,-5.360790391141818934e-02
8.389519519519519353e-01,1.508423050497663398e-01,7.561019077996096460e-02
8.398018018018017505e-01,1.247426733097285606e-01,3.646333587308823315e-02
8.406516516516516768e-01,7.301044486897999286e-02,-4.113246058316030740e-02
8.415015015015014921e-01,1.180143148174431916e-01,2.637584195703359877e-02
8.423513513513513074e-01,6.585528137286184025e-02,-5.186016750828525285e-02
8.432012012012012336e-01,1.283835852735620842e-01,4.193483892772011806e-02
8.440510510510510489e-01,1.650484794436458957e-01,9.693468455701793884e-02
8.449009009009008642e-01,1.326826070215978703e-01,4.838833616598271076e-02
8.457507507507507905e-01,7.701228541942510553e-02,-3.511472763052984891e-02
8.466006006006006057e-01,1.113977128538630734e-01,1.646579286909726977e-02
8.474504504504504210e-01,6.649817545280845010e-02,-5.088113973219787062e-02
8.483003003003003473e-01,1.159790786585041256e-01,2.334267059752281534e-02
8.491501501501501625e-01,1.834803384092852929e-01,1.245969716586876469e-01
8.499999999999999778e-01,1.894180645439038635e-01,1.335058927590938305e-01
